Date,Run,raw_ID,Sample_ID,Plate,pH,Replicate,Fed_Unfed,tet/ply,chaet,total_algae,seston,Time_point,minutes,Notes
20210930,1,C09 Plate 2 Sample 33,33,2,8,blank,blank,NA,NA,"1,354","1,038",6,60,
20210930,2,A01 Plate 1 Sample 1,1,1,7.5,blank,blank,NA,NA,"1,208",814,0,0,
20210930,2,A04 Plate 1 Sample 4,4,1,8,blank,blank,NA,NA,"1,340","1,076",0,0,
20210930,2,C10 Plate 2 Sample 28,28,2,7.5,blank,blank,NA,NA,"1,780","1,090",0,0,
20210930,2,C12 Plate 2 Sample 30,30,2,8,blank,blank,NA,NA,"1,660","1,173",0,0,
20210930,2,H11 P1 R2 T1 28,28,2,7.5,blank,blank,NA,NA,"1,826","1,877",1,10,
20210930,2,D01 Plat 1 Sample 1 t=2 run 2,1,1,7.5,blank,blank,NA,NA,"1,516","1,685",2,20,
20210930,2,D04 Plate 1 Sample 4,4,1,8,blank,blank,NA,NA,"1,506","1,701",2,20,
20210930,2,F04 Plate 2 Sample 28,28,2,7.5,blank,blank,NA,NA,"1,548","1,064",2,20,
20210930,2,F06 Plate 2 Sample 30,30,2,8,blank,blank,NA,NA,"1,586","1,205",2,20,
20210930,2,A01 Plate 1 Sample 1,1,1,7.5,blank,blank,NA,NA,"1,404",934,4,40,
20210930,2,A04 Plate 1 Sample 4,4,1,8,blank,blank,NA,NA,"1,428",958,4,40,
20210930,2,C10 Plate 2 Sample 28,28,2,7.5,blank,blank,NA,NA,"1,545",873,4,40,
20210930,2,C12 Plate 2 Sample 30,30,2,8,blank,blank,NA,NA,"1,453",989,4,40,
20210930,2,G10 P1 R2 T5 1,1,1,7.5,blank,blank,NA,NA,"1,474",989,5,50,
20210930,2,A01 Plate 1 Sample 1,1,1,7.5,blank,blank,NA,NA,"1,421","1,016",6,60,extra
20210930,2,A04 Plate 1 Sample 4,4,1,8,blank,blank,NA,NA,"1,435","1,190",6,60,
20210930,2,C04 Plate 2 Sample 28,28,2,7.5,blank,blank,NA,NA,"1,536","1,979",6,60,extra
20210930,2,C06 Plate 2 Sample 30,30,2,8,blank,blank,NA,NA,"1,526","1,550",6,60,
20210930,2,H02 P1 R2 T2 1,1,1,7.5,blank,blank,NA,NA,"1,496","1,213",2,20,
